id,is_deleted,created_at,object_type,cospar_id,norad_id,name,name_official,expected_lifetime,purposes,contractor,launch,mass,geometry,orbital_elements,propulsion,object_sub_type,operators,reentry_date,current_space_object_version_id,discos_id,updated_at,vimple_id,is_manoeuvrable,is_operational,radar_cross_section
01GARKCA4SF5MF37WM0FCEQMKT,False,2022-08-18 13:48:12.826680+00:00,satellite,1964-008B,755,KH-4A 3 operational debris (Fairing Adapter),,,[],,"{'Date': '1964-02-15T21:38:00+00:00', 'Site': 'Vandenberg AFB (WTR)', 'Vehicle': 'Thor-Agena D', 'CosparLaunchNo': '1964-008'}","{'Dry': None, 'Launch': 25, 'Current': None}","{'Span': {'Value': 1.3, 'IsComputed': False}, 'Shape': 'Trunc Cone', 'Width': None, 'Height': None, 'Length': 0.8, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload_mission_related_object,"[{'Name': 'Central Intelligence Agency, USA', 'Country': 'United States'}, {'Name': 'National Reconnaissance Office', 'Country': 'United States'}]",1964-02-26 00:00:00+00:00,01GVJPMH2990FZ12YAGWAN1CYC,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCAH4C3VGZW35S2RRW9WE,False,2022-08-18 13:48:13.221868+00:00,satellite,1964-011A,759,Samos-F3 1 (OPS 3722),,,[],,"{'Date': '1964-02-28T03:20:00+00:00', 'Site': 'Vandenberg AFB (WTR)', 'Vehicle': 'Thor-Agena D', 'CosparLaunchNo': '1964-011'}","{'Dry': None, 'Launch': 1401, 'Current': None}","{'Span': {'Value': 7.08, 'IsComputed': False}, 'Shape': 'Cyl + Irr', 'Width': None, 'Height': None, 'Length': 1.52, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'United States Air Force', 'Country': 'United States'}, {'Name': 'National Reconnaissance Office', 'Country': 'United States'}]",1969-02-19 00:00:00+00:00,01GVJPMH29CGYVGYM7HR24S5SQ,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCAPK9EW6TG1VJJE5QXX3,False,2022-08-18 13:48:13.397117+00:00,satellite,1964-011C,761,OPS 3722 operational debris,,,[],,"{'Date': '1964-02-28T03:20:00+00:00', 'Site': 'Vandenberg AFB (WTR)', 'Vehicle': 'Thor-Agena D', 'CosparLaunchNo': '1964-011'}",,"{'Span': {'Value': 5, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload_mission_related_object,"[{'Name': 'United States Air Force', 'Country': 'United States'}]",1965-09-21 00:00:00+00:00,01GVJPMH29QP7DYG03N8ZKY54E,,2023-03-15 13:16:32.200793+00:00,,,,
01H41JCZTH2QFP6D63B9NRKK4A,False,2023-06-28 17:56:41.938916+00:00,satellite,2017-042P,42838,LEMUR 2 ANDIS,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01H41JCZTH2QFP6D63B9NRKK4B,,2023-06-28 17:56:41.942418+00:00,,,,
01GARKCAV3C9ZV942E8DD7VJ65,False,2022-08-18 13:48:13.541233+00:00,debris,1964-010D,763,Cosmos-2I (63S1) operational debris,,,[],,"{'Date': '1964-02-27T13:26:00+00:00', 'Site': 'Kapustin Yar MSC', 'Vehicle': 'Cosmos 2I (63S1)', 'CosparLaunchNo': '1964-010'}",,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_mission_related_object,"[{'Name': 'Yangel KB', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-04-23 00:00:00+00:00,01GVJPMH29ZRCDH6XHRPBVFC6T,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MZQ8VVD69CV93HBBHKKB0R,False,2022-08-04 17:51:15.324860+00:00,debris,1993-036BWC,40799,COSMOS 2251 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH29GR6CZ9P2WSV17EV6,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKS2JW7CANHRZMHSQ98N2E,False,2022-08-18 13:55:11.069660+00:00,debris,1971-015AT,5197,Cosmos-397 fragmentation debris,,,[],,"{'Date': '1971-02-25T11:11:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Tsyklon SL-11 (F-1m)', 'CosparLaunchNo': '1971-015'}",,"{'Span': {'Value': 1, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload_fragmentation_debris,"[{'Name': 'Space Defence Force, USSR Armed Forces', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",,01GVJPMH29X70KH6Z9SAQ9PW6K,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCAX8DFY6ADPBYGDBXNM3,False,2022-08-18 13:48:13.609968+00:00,satellite,1964-012A,764,KH-7 6 (Gambit-1 6 - OPS 3435),,,[],,"{'Date': '1964-03-11T20:14:24+00:00', 'Site': 'Vandenberg AFB (WTR)', 'Vehicle': 'Atlas LV-3A Agena D', 'CosparLaunchNo': '1964-012'}","{'Dry': None, 'Launch': 2190, 'Current': None}","{'Span': {'Value': 7.08, 'IsComputed': False}, 'Shape': 'Cyl + 1 Frust', 'Width': None, 'Height': None, 'Length': 1.52, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'United States Air Force', 'Country': 'United States'}, {'Name': 'National Reconnaissance Office', 'Country': 'United States'}]",1964-03-16 00:00:00+00:00,01GVJPMH2958JQZK4E0504FGQX,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCB8Y0ACJNF3JSFH4ZNMD,False,2022-08-18 13:48:13.983594+00:00,debris,1964-013D,769,Cosmos-2I (63S1) operational debris,,,[],,"{'Date': '1964-03-18T15:07:00+00:00', 'Site': 'Kapustin Yar MSC', 'Vehicle': 'Cosmos 2I (63S1)', 'CosparLaunchNo': '1964-013'}",,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_mission_related_object,"[{'Name': 'Yangel KB', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-03-25 00:00:00+00:00,01GVJPMH29ZCGK4RGP1FCJ9E4W,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCBDDABHSP6BWEGFJCCTD,False,2022-08-18 13:48:14.127093+00:00,satellite,1964-015A,771,Ariel II,,,[],,"{'Date': '1964-03-27T17:25:23+00:00', 'Site': 'Wallops Flight Facility', 'Vehicle': 'Scout X-3', 'CosparLaunchNo': '1964-015'}","{'Dry': None, 'Launch': 67.39, 'Current': None}","{'Span': {'Value': 40, 'IsComputed': False}, 'Shape': 'Cyl + 2 Pan + 1 Rod', 'Width': None, 'Height': None, 'Length': 0.6, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'UK Dept. of Scientific and Industrial Research', 'Country': 'United Kingdom'}]",1967-11-18 00:00:00+00:00,01GVJPMH29ZYB5Z9JTVQYTN994,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCBQ5EF1EAVCE7M8T2P2D,False,2022-08-18 13:48:14.439087+00:00,debris,1964-015B,775,Altair 1A (Scout X-3),,,[],,"{'Date': '1964-03-27T17:25:23+00:00', 'Site': 'Wallops Flight Facility', 'Vehicle': 'Scout X-3', 'CosparLaunchNo': '1964-015'}","{'Dry': None, 'Launch': 23.79, 'Current': None}","{'Span': {'Value': 1.5, 'IsComputed': False}, 'Shape': 'Cyl', 'Width': None, 'Height': None, 'Length': 0.5, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_body,"[{'Name': 'NASA Langley Research Center', 'Country': 'United States'}]",1967-04-13 00:00:00+00:00,01GVJPMH290Q7T71D7HAMBEHQ1,,2023-03-15 13:16:32.200793+00:00,,,,
01H41JD6C44Y84TNSCRAXGMPPQ,False,2023-06-28 17:56:48.646417+00:00,debris,1993-036AAU,34791,COSMOS 2251 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01H41JD6C44Y84TNSCRAXGMPPR,,2023-06-28 17:56:48.650692+00:00,,,,
01H41HY5XQ4YQEHWHGV37G0X1S,False,2023-06-28 17:48:36.665062+00:00,debris,1999-057DX,26233,CZ-4 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01H41HY5XQ4YQEHWHGV37G0X1T,,2023-06-28 17:48:36.670909+00:00,,,,
01GARKCC1QC3HMQ5CQ0BKN9CC5,False,2022-08-18 13:48:14.776841+00:00,satellite,1964-017A,779,Cosmos-28,,,[],,"{'Date': '1964-04-04T09:36:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Vostok SL-3 (A-1)', 'CosparLaunchNo': '1964-017'}","{'Dry': None, 'Launch': 4707.63, 'Current': None}","{'Span': {'Value': 6.5, 'IsComputed': False}, 'Shape': 'Sphere + Cyl + 1 DCone', 'Width': None, 'Height': None, 'Length': 2.4, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'OKB-1 Filial No. 3', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-04-12 00:00:00+00:00,01GVJPMH2925KPJYZC8B42DW47,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCCAF53MGC6GW6VKVDV7G,False,2022-08-18 13:48:15.056773+00:00,satellite,1964-018A,782,Gemini 1,,,[],,"{'Date': '1964-04-08T16:00:00+00:00', 'Site': 'Kennedy Space Center (ETR)', 'Vehicle': 'Titan II Gemini', 'CosparLaunchNo': '1964-018'}","{'Dry': None, 'Launch': 6253, 'Current': None}","{'Span': {'Value': 14.29, 'IsComputed': False}, 'Shape': 'Cone + Cyl', 'Width': None, 'Height': None, 'Length': 3, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'NASA Manned Spacecraft Center', 'Country': 'United States'}]",1964-04-12 00:00:00+00:00,01GVJPMH296BTRZYGVMHH1P37Z,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCCG22QDDJGFD85PA41VH,False,2022-08-18 13:48:15.235567+00:00,satellite,1964-019A,784,Polyot 2,,,[],,"{'Date': '1964-04-12T09:21:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Vostok SL-5 (A-1-m)', 'CosparLaunchNo': '1964-019'}","{'Dry': None, 'Launch': 2250, 'Current': None}","{'Span': {'Value': 4, 'IsComputed': False}, 'Shape': 'Cyl + Irr', 'Width': None, 'Height': None, 'Length': 2, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'OKB-52 (Chelomey)', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1966-06-08 00:00:00+00:00,01GVJPMH29QX002Z28N6B4VKP4,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCKGH0QN1Z3EQC817E3AY,False,2022-08-18 13:48:22.418720+00:00,debris,1964-046G,860,Cosmos-1 (65S3) operational debris,,,[],,"{'Date': '1964-08-18T09:21:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Cosmos 1 (65S3)', 'CosparLaunchNo': '1964-046'}",,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_mission_related_object,"[{'Name': 'OKB-10 (Reshetnev)', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-09-16 00:00:00+00:00,01GVJPMH29NMPBK858PFNJJZ1T,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCD2771MHYHNE9RF7ASGX,False,2022-08-18 13:48:15.817268+00:00,satellite,1964-021A,791,Cosmos-29,,,[],,"{'Date': '1964-04-25T10:19:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Vostok SL-3 (A-1)', 'CosparLaunchNo': '1964-021'}","{'Dry': None, 'Launch': 4707.63, 'Current': None}","{'Span': {'Value': 6.5, 'IsComputed': False}, 'Shape': 'Sphere + Cyl + 1 DCone', 'Width': None, 'Height': None, 'Length': 2.4, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'OKB-1 Filial No. 3', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-05-02 00:00:00+00:00,01GVJPMH29C2YF4HBA8B3A1RZT,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCDBEBSJAFYJXJQCVX8WP,False,2022-08-18 13:48:16.111945+00:00,debris,1964-021E,795,Vostok operational debris,,,[],,"{'Date': '1964-04-25T10:19:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Vostok SL-3 (A-1)', 'CosparLaunchNo': '1964-021'}",,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_mission_related_object,"[{'Name': 'OKB-1 Filial No. 3', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-04-27 00:00:00+00:00,01GVJPMH29KKJYFKSZJ0AJ90VM,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCDDP1G86EWD90T0B3AM3,False,2022-08-18 13:48:16.184314+00:00,satellite,1964-022A,796,KH-4A 5 (Corona 78 - OPS 2921),,,[],,"{'Date': '1964-04-27T23:23:00+00:00', 'Site': 'Vandenberg AFB (WTR)', 'Vehicle': 'Thor-Agena D', 'CosparLaunchNo': '1964-022'}","{'Dry': None, 'Launch': 1593, 'Current': None}","{'Span': {'Value': 7.08, 'IsComputed': False}, 'Shape': 'Cyl', 'Width': None, 'Height': None, 'Length': 1.52, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'Central Intelligence Agency, USA', 'Country': 'United States'}, {'Name': 'National Reconnaissance Office', 'Country': 'United States'}]",1964-05-26 00:00:00+00:00,01GVJPMH290DFTMB1VBT2KF5VK,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCDJ2E9J5NT600E6C117G,False,2022-08-18 13:48:16.324355+00:00,debris,1964-023B,798,Blok-I (Soyuz SL-4 (A-2)),,,[],,"{'Date': '1964-05-18T09:50:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Soyuz SL-4 (A-2)', 'CosparLaunchNo': '1964-023'}","{'Dry': None, 'Launch': 3000, 'Current': None}","{'Span': {'Value': 9.4, 'IsComputed': False}, 'Shape': 'Cyl', 'Width': None, 'Height': None, 'Length': 2.66, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_body,"[{'Name': 'Strategic Rocket Forces', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-06-07 00:00:00+00:00,01GVJPMH29MM8CWXD0N89WA22J,,2023-03-15 13:16:32.200793+00:00,,,,
01H41JPSBY366MEB7X45ZB9PGA,False,2023-06-28 18:02:03.008808+00:00,satellite,2023-025A,55690,HORUS 1,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01H41JPSBY366MEB7X45ZB9PGB,,2023-06-28 18:02:03.012162+00:00,,,,
01GARKD2BNCZMG2GGCMPCBRMX4,False,2022-08-18 13:48:37.622704+00:00,debris,1964-070AM,1023,Cosmos-50 fragmentation debris,,,[],,"{'Date': '1964-10-28T10:48:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Vostok SL-3 (A-1)', 'CosparLaunchNo': '1964-070'}",,"{'Span': {'Value': 1, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload_fragmentation_debris,"[{'Name': 'Central Space Forces Directorate', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-11-12 00:00:00+00:00,01GVJPMH29BWE1X41RR4CX7Y7E,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCF2TBGNBFPBJ373T58VM,False,2022-08-18 13:48:17.884123+00:00,debris,1964-028B,804,COSMOS A-2 (Cosmos 2I (63S1)),,,[],,"{'Date': '1964-06-06T06:00:00+00:00', 'Site': 'Kapustin Yar MSC', 'Vehicle': 'Cosmos 2I (63S1)', 'CosparLaunchNo': '1964-028'}","{'Dry': None, 'Launch': 840, 'Current': None}","{'Span': {'Value': 7.99, 'IsComputed': False}, 'Shape': 'Cyl', 'Width': None, 'Height': None, 'Length': 1.6, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_body,"[{'Name': 'Strategic Rocket Forces', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-08-16 00:00:00+00:00,01GVJPMH29GJWQXD2VXZQAZJMD,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCFAG77Z4N34VFVDNE46X,False,2022-08-18 13:48:18.130596+00:00,satellite,1964-029A,807,Cosmos-32,,,[],,"{'Date': '1964-06-10T10:48:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Vostok SL-3 (A-1)', 'CosparLaunchNo': '1964-029'}","{'Dry': None, 'Launch': 4707.63, 'Current': None}","{'Span': {'Value': 6.5, 'IsComputed': False}, 'Shape': 'Sphere + Cyl + 1 DCone', 'Width': None, 'Height': None, 'Length': 2.4, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'OKB-1 Filial No. 3', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-06-18 00:00:00+00:00,01GVJPMH29B2HDGHRK6E5F7ZJA,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCFS4E6F68GJ2ZGKM6YTW,False,2022-08-18 13:48:18.597949+00:00,satellite,1964-031B,813,DSAP-1 F9 (P-35 9,,,[],,"{'Date': '1964-06-18T04:56:08+00:00', 'Site': 'Vandenberg AFB (WTR)', 'Vehicle': 'Thor-Agena D', 'CosparLaunchNo': '1964-031'}","{'Dry': None, 'Launch': 50, 'Current': None}","{'Span': {'Value': 0.6, 'IsComputed': False}, 'Shape': 'Cyl', 'Width': None, 'Height': None, 'Length': 0.6, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'United States Air Force', 'Country': 'United States'}]",,01GVJPMH29GC752DMP0X12T071,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCFYFF5R6KEFB58ZRE14T,False,2022-08-18 13:48:18.768667+00:00,debris,1964-031C,815,Agena B (Thor-Agena D),,,[],,"{'Date': '1964-06-18T04:56:08+00:00', 'Site': 'Vandenberg AFB (WTR)', 'Vehicle': 'Thor-Agena D', 'CosparLaunchNo': '1964-031'}","{'Dry': None, 'Launch': 600, 'Current': None}","{'Span': {'Value': 6.3, 'IsComputed': False}, 'Shape': 'Cyl + 1 Nozzle', 'Width': None, 'Height': None, 'Length': 1.5, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_body,"[{'Name': 'United States Air Force', 'Country': 'United States'}]",,01GVJPMH29X8GRNQVQ5P2MJPFB,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKDDR16NGBXHRHYSR4Q3MW,False,2022-08-18 13:48:49.283281+00:00,debris,1965-012BH,1153,Cosmos-57 fragmentation debris,,,[],,"{'Date': '1965-02-22T07:40:48+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Soyuz SL-4 (A-2)', 'CosparLaunchNo': '1965-012'}",,"{'Span': {'Value': 1, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload_fragmentation_debris,"[{'Name': 'OKB-1 im. S.P. Korolev', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1965-03-07 00:00:00+00:00,01GVJPMH29B0TE95DP4N30NJGM,,2023-03-15 13:16:32.200793+00:00,,,,
